. # . . . . . . . . . . . . . . . . . . # . . . . # . . . . . . . . . # . . . # . . . . . . . . . . . . . # . . . . # . . .
. . . . # . . . . . . . . . # . . # . . . . . # . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . #
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . # . . . . . # . . . . . . . . . . .
. . . # . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . # . . . . . . . . . . . # #
. . . . . # # . . . . . . . . . . . . . . . # . . . # . . # . . . . . . . . . # . . . . . . . . . . . . . . . . . . # # . .
# . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . .
. # . . # . . . . . . . . . . # . . . . . . . . . . . . # . . . . . . . . . . # . # . . . . . # . . . . . . . # . . . . . .
. . . . . . . . . . . . . . # # # . . . . . . . . . . . . . . . . . . # . . . # . . . . . # . . . # . . . . . . . . # . . .
. # # # . # . . . # # # . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . .
. . # . . . . . . . # . . . . . . . # . . . # . . . . # . # # . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . #
. . . . . . . . . . . . . # . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . .
# . . . . . . . # . . . . . # . . . . . . . . . . # . . # . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . . # . . . . # . . . . . . . . . . . . . . . . # . . . . . . . . . . . # . . . . . # . . . . . . . # . # . . . . # . .
. . . . . . # . . . . # . . . . . # . . . # . . . . . # # . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . .
. . . . . # . . # . # . . . . . . . . . . . . . . # . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . .
. . . # . . . # # . . . . . . # . . # . . . . . . . # . . . . . # . . # . # . . . . . # . . . . . . # . . . . . . . . . # .
. . . . . # . . . . . . . . # . . . . . . . . # . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . # . .
. . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . # . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . # . . .
. . . . . . . . . . . . . . . . . . . # . . . . . . . . . # . . . . # . . . . . . . . . . . . . # . . . . . . . . . . . # .
. . . . . . . . . . . . . . . . . # . . . . . . . # . . . . . # # . . . # . . # . . . # . . . . . . . # . . . . . . . . . .
. . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . # . . . . . # # . . . . . . . . . # . . . . . . . .
# . . . . # . . . . . . . . . . . . . . . . . . . . . . # . . . . . . # . # . . . . . . . . . . . . . . . . . . . . . . . .
. . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . .
# # . . . . . . . . . # . . # . . . . . . . # . . . . . . . . . # . . . . . . . . . . . # . # # . . . . . . . . . . . . . .
. . . . . . . . # . . . . . . . . . # . . # . . . . # . . . . . . . . . # . # . . . . . . . . . . . . . . . . . # . . . . .
# . # . . . . . # . . . . # . # . . . . . . . . . . . . . . # . . . . . . . . . . . # . . . . # . . . # # . . . . . . . . .
. # . . . . # . . # . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . # . .
. . . . . . . . . . . . # . . . . . . . . . . . . . . . . # # . . . . . . . . . # . . . . . # . . . . . . . . . . . . . . .
. . . . . . # . . . . . . # . . . . . . . . . . . # . . # . . . . . # . . . # . . . . . . . . . . . . . . . . . . . # # . .
. . . # # . . . . . # . . . . # . . . . . . . . . . . . . . . . . . . . # # . . . . . . . # . . . . . . . . . . . . . . . .
. . . . . . . . # . . . . . . . . . . . # . . . . # . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . # . . . . #
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . # . . . . . . . . . . .
. . . . . . . . . # . . . . . # . . . . . . . . . . # . . . . . . . # . . . . . . . . . . . # . . . . . . . # . . . . . . .
# . . . . # . . . . . . . . . . . # . . . . . . . . . . . # . . . . . . . . . . # . . . . . . . . . . . . . . . . # . . . .
. . . . # . . . . . . . # . . . . # . . . . . . . . . . . . . # . . . . . . . . . . . . # . . . . # . . . . . # . . . . . .
. . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . # . . . . . . # . # . . # . . # . # # . . . . .
. . . . . . . . . . . . # . . . . . # . . . . . . . . . # . . . . . # . . . . # . . . . . . # . . . . . . . . . . . . . . .
# . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . # . . . . . . . . . . . . . . . . . # . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . # # . # . . # . . . . . . . . # . # . . . # . . # . . . . . . . . . . . . . .
. . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . # . . . . . # # . . . . . . . . .
. . . . . . . . . . . # . . . . # . . . . . . . . . # . . . . # . . . # . . . . . . . . . . . . . . . . . # . . . # . . . .
. . . . . # . . . . . . . . . . . . . # . . # # . . . . . . . . . . # . . # . . . . . . . . # . . . . . . . . . # . . . . .
. # . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . # # . . . . .
. . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . # # . . # . . . . . . . . . . . . . . . . . . . . .
. . . # . . . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . . # . . . . . . . . . . . . . . . . # . . . . . . # . . # . . . . # . . . . . . . . . # . . . . . . . . . . # . . . .
. . . . . . . # . # . . . . . . . . . . # . . . . . . . . . . . . . . . # . . . . . . . . . # . . . . . . . . . . . . . . .
# . . # . . . . . . . . . . . . . . . # . # . . . . . . . . # . . . . . . . . . . # . . . . . . . . . . . # . . . . . . . #
. # . . . . # . . . . . . . # . . . . . . . # . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . .
. . . # . . # . . . . . . . . . . . . . . . . . . . # . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . . . # . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . # # . . . . . . . . . . . . . . . . . # . . . . .
. # . . . . . . . . . . . # . . . . # . . . . . . . # . . . . . . . . . . . . . . . . . . . . # . . . . # . . . . . . . . .
. . . . . . . . . . . . # . . . . # . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. # . . . . . # . # # . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . # . . # . . . . . . . . . .
. . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . # . . . . . . . . . . . . # . . . . # . .
. . # . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . # . # . . .
# . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . . . . . . . # . . . . . # . . # # . . # . . . . . . . . . . . . . . . . . . . . . . . # . . . # . . . . . . . . . . . .
. . . . . # . # . . . # . . . . . . . . . . # . . . . . . . . . # . . . # . . # . . . . . . . . . . . . . # . . . . # . # .
. . . . . . . . . . . . . . . . . . . . . . . . . . # . . # . . . . . . . . . . . . . . . . . . . . . . . . # # # . . # . .
. . . . . . . . . . . . . . . . . . . # . . . . . . . . . . # . . . . . . . . . . . . . . . . . . # . . . . . # . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . . . . # . . . . # . . . . . . # . . . . . # .
# . . . . . . . . . . . . . # . . . . . # . # . . . . . . . . . . . # . . . . . . . . . . # . . . . . . . . . . . . . . # .
# . . . # . . . . # . . . # . . . . . . # . . # . . . # # . . . # # . . . . . . . . . . . . . . # . # . . . . . . . . . . .
. . . # . . . # . . . . . . . . . # . . . . . . . . . # . . . . . . # . . . . . # . . . . . . . . . . . # . . . . . # # . E
2
23 34
S . . . . . . . . . . . . . . # . . . . . . . # . . . . . . . . . .
. . . . . . . # . . . . # . . . . . . # . . . # . . . . . # . . . .
. . # . . . . . . . . . . . . . . . . . . . . . . . # . . . . . . .
. . . . . . . . . . . # . . . . . . . . . . # . . . . . . . # . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
. . # . . . . . . . . . . . . . . . . . . . # . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # .
. . . . . . . . . . . # . . . . . . . . . . . . . . . # # . . . . .
. . . . . . . . # . . . . # . . . . . . . . . . . . . # . . . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # .
. . . . . . . . . . . . . . . # . . # . . . # . . . . . . . . . . .
. . . . . . . . # . . . . . . . # . . . . . # . . . . . . # . . . .
. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . # . . #
. . . . . . . . . . . . . . # . . . . . . . . . . . . . . . # . . .
. . . . . . # . . . . . . . . # . . . . # . . . . . . . . . . . . .
. . . . . . . . . . . . . # . # . . . . # . . . . . . . . . . . . .
. . . . . # . . # . . . . . . . . . . # . . # . . . . . . . . . . .
. . . . # . . # . . # . . . . . . . . . . . # . # . . . . . . . . .
. # . . . . . . . # . . . . . . . . . . . . . . . . . . . . . . . .
. # . . # . . . . # # . . . . . . . . . . . # . # . . . . . . . . #
. . . . . . # . . # . . . . . # . . . . . . . # . . . . . . . . . .
. . . . . . . . . . . . . . . . . . . # . . . . . . . . . . . . . .
. # . . . . . . . . . . . . . . # . # . # . # . . . . . . . . . . E
2
21 8
S . . . . . . .
. . . . . . . #
# . . . . . # .
. . . # . . . .
. . . . . . . .
. . # . . . . .
. . . . . . . #
. . . . . . . .
. . . . . . . .
# . . . . . . .
. . # . . . . .
. . . . . . # .
. . . . . . . .
# # . . . # . .
. . . . . . . #
. . . . . . . #
. . . . . . . .
. . . . . . # .
. # . . . . . .
. . . . . . . .
. . # . . # . E
2
22 7
S . . . . . .
. . . . . # #
. . . . . . #
. . . . # . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . .
. . . . . . #
. . . . . . .
. . . . . . .
. . . . . . .
. . # # . . #
. . . . . . E
2
18 14
S . . # . . . . . . . . . .
. . . . . . # . . . . . . .
. # . . . . . . . . . . . .
. . . . . . . . . . # . # .
. . . . . . . . . . . . . .
. . . . . # # . . # # # # .
. . . . . . . . . . . . . #
. . . . . . . . . # . . . .
. . . . . . . . # . . . . .
. . . # . . . # . . . . . .
. . . . . # . . . . . . # .
