5001
06 04 3275
03 18 9943
10 22 4493
06 23 2689
06 05 3913
07 18 2762
06 09 5881
11 22 9076
01 08 8525
12 15 8085
12 13 9604
09 30 1553
02 02 4088
05 28 1807
08 07 5042
09 08 2702
10 26 1610
11 26 2010
02 07 2582
11 14 9302
07 07 5172
12 15 8308
12 24 9061
08 15 8714
01 25 8295
08 17 9176
05 09 7482
02 25 6076
03 25 7570
10 04 1143
02 05 4807
10 23 2095
09 12 8875
01 15 3037
03 20 8446
05 28 5623
03 08 7964
10 04 3129
11 20 1443
11 16 4360
09 04 8823
07 04 7022
10 25 5362
01 28 8111
12 05 2794
07 07 4484
12 01 4478
02 11 2908
01 29 9298
08 23 4099
03 15 7020
12 03 9022
01 11 9772
04 29 8647
06 25 3034
03 30 8502
05 28 6432
10 20 1513
12 22 5765
10 21 8275
07 20 3485
02 02 1125
11 14 6436
08 04 7121
03 15 6564
05 24 7497
10 11 6861
09 05 1945
11 26 5371
01 28 4350
12 16 6468
12 08 5711
01 17 1850
02 02 3055
10 27 8052
06 09 4231
03 09 3617
09 23 5711
01 25 4925
05 12 4593
12 20 5891
12 28 3125
04 29 7053
03 10 5558
04 23 1761
05 03 7242
12 25 5290
04 07 1535
07 31 8330
12 24 6700
06 18 8949
06 14 8939
02 24 2062
12 09 6639
04 21 4656
06 13 8758
02 14 6555
02 04 6739
03 26 7730
12 21 9995
03 18 1905
05 31 9576
05 10 6252
01 30 3378
09 22 4952
09 24 7931
09 14 8451
04 01 4264
10 12 2806
11 05 4500
01 12 3162
10 04 4054
10 06 9356
05 11 2643
11 24 5735
06 27 8690
02 16 6793
10 27 4373
11 25 3113
11 17 9850
10 27 1627
10 25 1620
07 17 7610
12 30 5423
08 25 4224
05 07 1049
03 22 4417
03 18 7570
06 30 7523
09 02 2278
02 06 6906
12 01 6321
12 09 4313
11 11 4231
07 02 6442
02 08 4087
02 21 4279
11 29 4634
01 03 2692
06 23 6788
04 17 8931
12 16 6224
08 11 5200
07 13 6413
07 25 1563
11 08 7230
09 21 5488
11 17 4840
03 18 3450
10 27 3912
12 13 7922
07 14 9543
12 19 1732
09 17 7605
09 19 7223
01 09 2527
08 19 4696
02 11 4682
10 14 3714
05 09 9304
11 09 6549
02 03 7141
02 22 7182
08 19 8108
06 29 1288
10 27 8217
01 01 9660
05 13 5759
04 22 5782
08 29 4367
08 20 7408
02 25 5604
07 06 1916
04 09 3385
02 06 7964
07 15 9890
08 10 2353
07 31 8033
09 30 1310
01 08 4626
11 09 4341
06 22 3648
09 15 6003
05 26 5601
11 12 4956
01 24 4540
09 12 8430
05 03 6615
02 05 6170
06 12 2714
10 08 3381
02 28 1285
03 06 2312
01 31 5539
09 29 3624
11 02 4863
12 31 9692
04 29 4355
07 02 3354
09 15 1473
06 24 7473
02 15 6785
12 19 5128
03 17 2981
03 01 2323
08 11 3619
01 04 1212
05 27 1329
04 30 1850
07 23 6553
02 22 3231
08 25 2676
02 10 4449
03 22 5862
04 17 1497
09 20 9999
07 10 6885
05 29 9216
11 03 7555
07 19 3984
06 16 8711
12 06 1308
11 01 1147
05 22 3072
06 26 9525
07 05 4779
06 18 7153
10 05 9344
03 19 6026
07 17 4089
07 22 3920
02 03 3681
02 27 9921
08 04 7470
12 13 8915
05 01 7152
05 27 7884
03 10 5962
03 25 7716
03 19 7979
07 14 3029
02 28 4695
05 11 7017
12 28 2678
11 30 3725
02 20 3147
09 06 7642
08 13 4031
09 10 5012
06 15 2939
07 10 8377
05 11 4489
08 19 1418
08 17 4997
04 21 5930
12 10 2359
02 02 3627
08 18 8432
03 20 7371
09 25 2748
07 17 4153
01 25 7431
09 30 4056
10 04 7670
04 11 2012
11 04 7663
02 05 3268
08 13 5057
07 07 4290
11 10 6353
12 23 8681
09 18 7516
07 04 3532
11 13 6054
03 30 3130
03 08 8693
01 31 4938
01 14 2484
11 22 4254
06 04 1905
01 28 3613
01 11 5380
08 16 9147
05 21 6405
01 03 1330
09 25 5320
02 04 9391
06 03 1124
04 15 2727
03 24 9754
08 26 9648
04 12 8139
02 03 9272
12 24 1160
04 04 3380
03 26 2277
11 26 2945
09 14 8242
06 09 4257
08 12 9340
03 14 5222
10 22 5403
11 11 6422
07 08 2321
09 23 6729
07 07 1459
03 19 5929
04 30 9709
08 20 4769
09 25 6563
08 10 5467
04 20 8579
10 13 2875
10 20 6683
04 07 9855
09 25 8555
05 17 4589
10 30 7711
11 04 4733
09 17 1031
07 19 7789
06 04 5346
09 26 2451
12 06 4132
04 08 1135
11 22 4273
03 21 5291
07 07 9852
10 18 7490
05 10 5954
06 28 4922
02 09 8594
02 25 4633
04 07 9400
02 04 8293
03 11 6004
02 05 8039
07 09 1766
01 14 4131
11 11 2452
06 06 5159
12 24 6359
06 02 3721
04 01 6849
07 01 8277
11 16 9815
08 07 3750
02 05 6676
10 23 2846
03 22 6630
05 21 7749
03 11 9083
02 11 8076
01 09 2079
08 18 7920
04 10 2827
04 03 9519
02 03 7677
04 28 7079
04 17 2473
04 02 5489
05 16 9889
08 04 3914
06 19 9855
03 14 3287
08 16 6574
04 29 3852
04 05 5186
03 10 1491
07 02 9899
05 02 3515
08 17 7440
01 11 8905
08 28 2952
03 18 5999
11 05 9690
11 29 6212
11 19 3175
06 01 7110
02 18 1039
03 13 1924
02 02 7952
04 14 8125
03 15 9522
04 16 6839
01 04 8253
08 22 8710
12 21 3990
06 20 2953
08 14 6144
04 12 1291
02 06 9410
11 14 3609
01 15 6219
03 17 9390
11 15 2347
05 14 1543
11 15 8605
10 26 7296
02 26 4520
04 17 6544
04 08 4143
01 05 8875
05 30 6295
08 04 8507
03 01 4603
03 17 9313
02 24 6844
07 19 4870
01 08 7447
05 19 1257
01 16 6320
02 03 6723
11 06 8601
11 24 3984
05 31 9982
12 02 4258
02 16 9022
02 14 3060
02 07 5486
01 22 4685
05 25 5505
12 26 6340
01 20 1835
07 29 4343
03 06 6165
02 08 9155
04 17 4479
01 13 3382
12 14 4382
03 24 3131
04 12 1968
10 11 7148
07 04 4683
07 18 8232
05 19 7297
07 30 4267
11 11 8076
12 28 5443
11 29 3658
10 14 5363
03 11 7704
05 17 2828
01 11 9723
05 10 8381
08 07 5437
04 13 2694
08 18 8888
04 22 9633
01 02 7053
05 30 8134
06 21 6961
01 04 3904
10 07 5100
08 04 9368
11 27 4793
03 17 5268
05 23 6240
09 04 6059
10 02 5089
07 20 4701
08 30 6019
03 29 2094
07 23 2330
07 27 1060
10 28 7401
01 17 4285
12 23 5193
11 29 6631
06 06 9211
11 27 5923
03 26 8175
06 18 2107
08 09 4763
02 04 1293
01 08 3344
06 26 9683
08 18 6391
03 01 5911
06 21 1107
04 05 1822
01 28 2450
09 01 2595
11 03 6777
09 08 4213
01 18 9474
09 22 1362
12 04 4410
06 04 9543
06 16 4716
02 21 1635
07 10 5938
12 14 1840
08 14 7112
07 02 9336
05 21 6020
03 05 6413
06 08 9912
10 28 3120
11 23 6253
12 18 4789
02 02 6747
10 20 6280
03 31 2470
08 04 3444
02 03 5786
04 26 6725
01 10 9795
07 19 7723
12 18 7852
02 17 5881
07 23 3854
08 28 8934
10 07 1916
05 07 6439
04 01 1193
08 19 2350
06 21 6329
06 11 5509
07 07 1358
11 19 2665
10 22 2362
12 15 8998
07 05 3457
01 04 2369
12 22 6250
07 05 3838
12 30 9090
05 13 7529
02 11 3862
09 29 5164
08 14 1581
01 13 9521
03 18 8397
05 26 6518
02 04 6243
08 13 9524
03 03 8143
04 10 9815
09 11 2074
08 09 5806
05 29 1300
06 10 1992
04 18 3839
05 29 1269
11 25 3173
08 12 1077
12 26 3794
09 25 5162
05 16 9720
07 21 8816
09 06 3571
03 12 3468
04 17 5421
09 05 4984
11 28 8741
08 28 2124
06 23 5777
05 10 1092
02 23 5506
03 15 1981
02 04 5466
05 15 7395
06 11 5670
01 09 8292
07 07 3170
02 20 6860
08 09 7652
01 19 1432
06 10 3508
01 05 7145
05 30 5685
03 18 9616
10 30 9195
08 19 1570
12 12 5667
04 07 2508
09 18 8627
12 26 4665
09 04 4183
11 29 3821
08 25 6503
11 15 3968
02 08 3208
12 05 9382
10 16 3838
01 06 1548
11 13 6796
01 03 9486
07 31 3802
11 01 1022
04 30 9678
03 25 4917
07 09 7300
09 19 7791
01 14 7210
08 16 3602
07 22 7943
10 05 5731
01 09 4407
03 22 4565
06 25 2217
01 05 1701
06 18 5008
04 21 7619
01 25 6110
09 09 4931
11 15 1497
05 25 5151
02 27 5285
07 20 5683
07 22 9903
12 26 4302
05 26 4034
09 02 6439
01 17 9864
04 26 6931
03 04 5742
11 30 2403
03 14 8029
12 26 8921
03 19 6459
09 13 1160
11 26 9235
05 08 1616
01 10 4346
09 22 3043
04 30 3146
08 18 8581
03 05 8288
08 15 8998
06 14 2108
07 13 1263
12 17 5872
12 30 5648
09 05 4917
12 27 7724
06 24 4118
09 06 1682
02 25 5933
03 26 5213
03 22 9927
03 05 6771
06 12 9626
12 24 6100
09 17 8116
07 21 1861
01 24 5038
03 30 2488
09 14 2172
03 19 6918
06 08 3000
05 23 7759
08 01 6420
10 01 3074
03 24 1050
04 18 1311
08 10 4281
08 21 6509
11 25 7986
07 30 8834
08 06 9540
10 23 5456
10 18 5832
11 23 7683
06 03 9197
04 23 9344
11 23 4653
03 08 4192
03 10 5430
12 01 5267
07 14 3185
04 03 3160
01 29 8513
06 28 7805
08 19 1586
03 19 1207
01 27 3198
11 19 3626
03 16 6845
03 28 1275
07 23 6060
04 17 7258
07 14 9413
12 27 4231
06 03 8653
05 20 3037
11 20 2516
12 01 3249
10 01 4021
03 02 5416
12 22 2357
06 04 7541
04 08 9125
01 03 7565
05 01 4971
02 16 8928
06 05 4140
10 08 6611
12 19 9945
05 05 9796
08 23 2275
09 07 8770
03 29 4463
10 17 7101
01 14 5860
05 20 9229
10 19 6256
11 25 2326
08 01 6826
09 03 4759
05 13 1979
12 26 6622
07 02 3461
06 01 5780
01 05 4360
06 02 2756
10 26 4435
06 15 2956
03 02 2075
04 25 1010
07 12 4511
04 09 1322
08 29 9815
12 29 9799
04 16 7131
05 22 4439
08 09 5325
11 10 4427
11 24 4228
04 27 4249
02 08 2375
08 12 9231
09 22 6041
03 14 5964
11 26 8634
06 13 2226
08 04 5555
10 14 8641
10 15 9288
07 03 1349
12 23 9336
10 21 4024
05 21 5929
04 18 3464
03 16 6027
07 06 7673
09 09 2821
08 14 4467
02 03 1611
01 21 5545
09 03 1991
08 21 7070
09 30 9768
09 02 7819
03 11 4900
09 06 9225
07 21 1131
02 13 7082
08 19 9437
01 09 1561
08 10 8174
06 13 6813
03 05 1003
05 26 4769
11 21 6659
09 28 5611
11 25 1118
12 09 3501
04 27 1118
07 22 8617
07 05 5688
07 25 2077
09 29 5806
09 27 7286
10 05 8442
06 30 7097
01 20 6742
01 25 6859
09 06 3403
12 07 9004
09 01 3106
04 25 2751
06 28 9382
07 21 7618
12 07 1174
05 30 5490
09 16 3446
12 16 3798
09 01 1256
09 15 5876
12 01 8186
09 28 2542
09 30 1729
12 22 3624
11 08 9235
09 15 1172
08 15 6238
11 10 3011
03 30 9045
11 15 2606
07 17 5427
07 18 8795
11 20 1257
06 08 1192
05 11 3253
02 03 4126
07 02 2234
08 09 6180
03 27 9901
04 07 1126
08 15 8341
07 21 9542
03 01 5685
06 29 2426
10 12 2488
09 02 9622
07 08 4018
03 15 7114
01 02 2138
05 12 4956
02 06 2521
07 10 2316
09 15 1619
12 15 2538
03 21 6786
10 17 3039
12 04 8945
06 14 1852
02 15 9951
10 26 7803
10 26 5651
12 26 7124
03 06 1379
07 06 9210
06 18 7266
08 23 7476
12 24 3082
01 14 9704
11 19 4959
09 27 6988
12 13 9335
02 11 9531
10 05 9740
11 11 8079
03 25 9965
11 20 3258
03 28 7204
06 29 9141
02 12 3283
05 07 8121
02 10 1318
10 15 3944
10 18 4396
07 29 7003
11 09 4048
11 23 8056
12 24 6737
01 04 5973
11 02 1841
06 14 7276
02 27 1174
03 10 2013
03 06 5934
07 17 9983
07 22 2808
02 27 6868
08 02 1393
07 29 9285
01 04 3782
06 13 9867
01 14 2420
02 10 7914
01 12 4897
09 07 2037
03 31 5068
02 22 5969
11 23 5673
02 15 7938
11 16 4856
05 13 6894
12 02 5698
08 10 2303
12 14 3044
05 06 3410
04 08 5627
02 11 3873
04 25 6384
06 11 3567
06 13 9075
09 10 8664
06 20 8090
08 12 6629
06 04 8865
07 31 8355
04 16 2551
03 11 6147
08 13 9654
06 04 3581
11 21 7902
03 22 7273
12 13 5877
04 09 7515
08 15 2032
04 19 3225
11 04 3185
01 12 2413
02 03 5906
01 01 5704
07 20 4160
01 24 2590
09 15 4222
09 23 8076
03 05 5019
06 03 8763
06 08 2398
05 19 6254
02 13 1315
02 12 6693
08 16 3724
02 28 1381
01 01 2251
09 21 7693
02 13 4185
10 10 7720
01 11 6206
07 03 7782
06 12 2974
09 01 2555
06 12 1379
01 19 7048
10 25 9083
03 04 4358
07 30 1124
09 01 8213
01 27 7538
11 17 7062
12 25 2527
11 29 4370
09 22 3940
03 26 5950
11 12 1159
06 07 1445
02 17 7816
12 04 6418
04 21 3578
06 01 2129
12 31 8044
04 15 6721
07 19 9234
09 14 9790
06 30 7197
02 02 3783
09 28 4776
07 08 7253
02 01 7066
10 15 6145
08 30 9485
05 01 3284
10 07 5888
02 28 3313
01 12 4634
04 30 7186
05 01 2924
01 14 6948
04 03 8958
11 11 8051
06 18 4971
12 19 7692
08 04 7207
11 24 6960
11 14 2207
05 26 7835
04 07 4799
01 12 3764
04 12 7408
11 05 6509
01 31 9073
03 31 7002
04 23 2032
02 17 1749
04 10 8407
07 27 4046
04 18 4045
09 17 3402
07 11 8576
08 27 1665
12 04 7490
02 23 1693
03 15 8235
05 15 4937
01 10 6843
06 06 6133
02 17 1173
01 31 8710
07 07 9054
12 25 1411
03 28 7195
09 04 1760
01 25 4869
06 25 5016
06 20 7945
04 19 7219
06 19 3590
09 05 5474
04 04 2861
02 24 7014
01 02 8803
12 08 3358
10 10 6611
05 18 5669
09 14 9861
06 10 4567
09 05 5928
03 14 4130
06 30 9969
02 06 3844
09 21 5600
07 22 5152
06 05 4653
01 16 8007
08 05 5616
08 06 8205
10 05 6156
01 14 1024
07 14 9027
10 26 2966
03 09 4917
11 24 4798
04 08 8976
07 29 2069
06 20 5740
10 05 5315
01 30 9629
03 29 4057
11 21 1562
05 03 5763
09 09 4293
03 02 4294
07 30 4868
05 19 9208
07 27 4997
07 28 1053
01 04 1782
02 12 6540
05 29 7036
01 31 5987
04 06 6711
11 22 6571
10 27 7667
08 30 2850
07 29 7056
05 31 1490
06 20 7053
06 14 1489
04 26 1062
09 19 7231
07 12 3913
08 06 5007
04 16 8211
09 14 9813
06 06 6969
03 28 7324
12 18 4774
04 25 9260
01 09 7291
10 23 4407
06 09 9184
01 05 5406
01 05 1971
05 04 2008
09 05 4806
02 02 1606
08 26 4278
12 13 9923
08 05 3358
02 08 4266
03 30 5438
09 15 9577
03 22 7897
05 18 9022
09 05 5579
01 31 3083
07 21 8628
04 28 7469
03 06 2122
04 15 2928
12 30 7116
11 18 4430
11 13 4907
01 07 2933
01 13 8568
09 16 4035
03 11 9814
01 27 7343
01 10 1805
11 04 2159
06 12 9337
06 20 4612
09 08 9347
03 10 6204
07 12 9703
03 30 3789
06 13 2686
03 21 8715
08 27 1539
08 11 4352
01 01 1272
07 01 1924
12 30 2882
11 05 7857
03 02 1127
02 18 5001
03 02 2471
09 11 1879
02 06 3096
09 23 8602
11 16 2685
05 12 9445
01 13 9842
12 29 1163
03 16 9359
02 24 8462
10 30 9484
02 20 9393
07 29 8822
06 18 9535
01 22 5530
02 12 9464
12 20 9031
02 12 1076
12 03 6269
05 20 5585
04 12 2501
07 25 5677
10 08 2215
02 23 7879
04 20 7935
06 23 8415
09 08 4384
04 08 6870
11 26 3981
04 03 5026
12 11 9310
03 16 5297
07 18 4413
11 15 3738
07 15 9606
03 10 8535
09 24 2275
12 26 2051
03 28 8639
03 04 6530
10 13 2057
12 14 1770
07 06 9508
05 22 6880
06 19 9926
12 18 4259
09 15 5969
04 12 1522
04 07 3218
11 12 3151
08 11 7239
06 28 7392
04 25 3079
03 25 2541
03 11 7770
12 18 6441
03 31 4994
04 19 8155
12 17 8036
12 26 9482
03 31 4285
07 24 1005
03 12 1254
05 26 6564
06 20 4272
08 14 8651
01 08 1590
05 19 7815
09 29 9732
02 25 7393
08 09 8928
03 06 4132
09 18 2651
06 13 4564
05 04 3669
02 23 7533
02 02 4874
07 19 4435
11 08 3180
04 13 7577
05 31 4308
05 15 3285
01 21 6613
10 22 7915
04 14 8626
03 28 5756
08 06 8666
01 04 7806
01 21 2150
03 17 7780
02 07 5614
07 31 1260
03 17 7605
01 07 5181
10 23 2509
03 25 7452
11 26 3808
10 25 1370
03 02 8888
11 03 9047
04 27 4093
09 30 8554
10 12 7555
10 01 9260
11 19 7311
03 19 2421
09 16 5160
08 13 8652
