12
#.....#
#######
#######
#.....#
#.....#
#.....#
#.....#
#.....#
#######
#######
#.....#
#...#.#
#.##..#
#..#..#
#.....#
#######
#######
#.....#
#.....#
#.....#
#.....#
#.....#
#######
9 9 9
#########
#o......#
#.......#
#.......#
#.......#
#.....o.#
#.......#
#o......#
#########
#########
##......#
#..^....#
##......#
##.#.^..#
#...#...#
##^...^.#
#.......#
#########
#########
#.#...#.#
#..^....#
#.^.....#
##....^##
#.#....##
#..^....#
#.#..#..#
#########
#########
#.......#
#.......#
#.......#
#.^.^..##
##....#.#
#.^#....#
#.......#
#########
#########
##......#
##.#....#
#....^..#
#.......#
#....#..#
#...#...#
##..##..#
#########
#########
#......##
#..#....#
#.......#
###^....#
#.^.#...#
#..^....#
##...#..#
#########
#########
#.......#
#...#.^.#
#....#..#
#.....^.#
#....#..#
#.......#
#..#..#.#
#########
#########
#.......#
#..^..^.#
#.^#^...#
##......#
#.^.....#
#..^#.^##
#.......#
#########
#########
#.......#
#.......#
#.......#
#.......#
#.......#
#.......#
#.......#
#########
10 10 10
##########
#o......o#
#........#
#........#
#........#
#........#
#........#
#........#
#o......o#
##########
##########
#....#...#
##...^...#
#..^.....#
#.#.#..^.#
#..^#...##
#....^.#.#
##..^^#..#
#.#..#...#
##########
##########
#.....#..#
#....#...#
#.#..^^..#
#...^.#..#
#..^.^..##
#........#
#....#^..#
#........#
##########
##########
#......#.#
#........#
#.^#.....#
#..^#..^##
#.^..^.^.#
#.....^^.#
#.^....^.#
#........#
##########
##########
#........#
#...^...##
#......^.#
#....^^.##
#.^^.....#
##^#^^...#
##..#.^..#
#....##..#
##########
##########
#........#
#.#^...^.#
#.^...^..#
#........#
#.#..#..##
#.....^..#
#......^.#
#........#
##########
##########
##......##
#.....^^.#
#...^^.#.#
#..^.....#
#...^^.#.#
#...#.^..#
#..^.^...#
##.......#
##########
##########
#..#.....#
#.^...#^.#
#.#.....##
#.#^.....#
##^......#
#.#.^...##
#..#^^#^.#
#.#.....##
##########
##########
#.#......#
#........#
#........#
#.....##.#
#..^##...#
#...#^...#
#........#
#...#..###
##########
##########
#........#
#........#
#........#
#........#
#........#
#........#
#........#
#........#
##########
6 6 6
######
#....#
#....#
#....#
#oo..#
######
######
#....#
#....#
#....#
#....#
######
######
#....#
##...#
##...#
##...#
######
######
#....#
#...##
#.^#.#
#.##.#
######
######
#....#
#..###
#....#
##...#
######
######
#....#
#....#
#....#
#....#
######
11 11 11
###########
#.........#
#.........#
#.......o.#
#.........#
#.........#
#.........#
#o........#
#.........#
#...o.....#
###########
###########
#......#..#
#.........#
#......^#.#
#.........#
#.........#
#.#..#....#
#........##
#.........#
#.........#
###########
###########
#.......#.#
#..^#.###.#
#.........#
#.........#
#.^.......#
#.........#
#.........#
#.........#
#.........#
###########
###########
#.........#
#.........#
#.#^......#
#.......#.#
#..#...#..#
##.....#..#
##........#
#.........#
#.........#
###########
###########
#.#.#.....#
#.........#
#.........#
#..#..^.#.#
#.........#
#..#......#
#.........#
#.....#...#
#...#.....#
###########
###########
#.........#
#....#....#
#.........#
#..#......#
#.......#.#
#.........#
#.........#
#...#.....#
#.........#
###########
###########
#........##
#........##
##..#.....#
#....#....#
#.^#......#
###^......#
#........##
#.........#
#.....#...#
###########
###########
#.........#
#.........#
#......#..#
#...#...#.#
#......##.#
#..#......#
#.........#
#......#..#
#....#....#
###########
###########
#......#..#
#.........#
#.........#
##........#
#.........#
#..#...#..#
#.#.......#
#.........#
#.........#
###########
###########
#..##.....#
#.........#
#........##
#...#.....#
#.........#
#...^.....#
#.........#
#....#....#
#.........#
###########
###########
#.........#
#.........#
#.........#
#.........#
#.........#
#.........#
#.........#
#.........#
#.........#
###########
