700
2585749.095840686 9132995.45364361
6747721.127267745 1122953.2193178725
2027121.7990707734 6917920.485651191
8150407.157852742 9239157.144423215
222490.64523980787 3199079.1462832135
4413007.430594272 7599074.083788533
3884954.9049875434 5594951.590293973
402817.1904052624 9626765.75149666
6428354.914646742 9413592.930951139
6263804.649245091 9731981.1408416
6615929.898134576 8201461.782955101
6918087.604941485 6620255.299830772
6855363.607726723 1913869.6893775342
3190268.379792105 1519709.401358219
4490130.816207678 229331.971402178
1425047.6443242766 1000142.4124673897
1556201.0893030677 6039859.512242733
1993934.1171303114 9226031.737640003
5904795.030382209 9471506.671788389
924750.057714011 2463572.3291814514
9336029.918763997 5924241.94809334
3038026.9297322817 9452899.698986303
6444930.845136781 2567490.2900792398
9437278.791895531 4860153.089563059
1250425.7450545663 6487445.643812253
6975527.210660493 9440062.225847442
7359583.822860707 4254531.073256352
2408342.4056150005 9768243.296821704
1413492.1243564603 7064138.736369772
9344060.78610449 2443415.0890227677
8867816.212770578 7801057.077227361
1814722.6249072046 2513257.5577846617
5780218.541020433 6387749.965568756
4316670.822615049 3543650.457914168
208459.87760070627 7598924.661321999
4507637.06383381 7229549.559489278
2067144.055499338 1159586.028179398
1397536.462041049 3736765.906308999
847705.980005723 7391043.930809271
8833079.344631225 67438.59147470222
6475389.785340662 2929104.6216359097
1351700.617230226 2657997.7148489375
9758595.472924575 110941.41379834554
7068199.590496334 2146938.654608932
5380121.823422692 511908.62318485463
157868.80276146054 2790737.1081064525
2186469.2600016543 7810824.766487106
3712787.7054448356 6359754.549946391
2650505.7878364567 7672021.225186509
2273341.65728722 511997.04214019317
5814445.274063948 2654710.612684853
2174920.700836933 4621107.4412132
5764220.04652138 8295006.801906689
7000143.553294416 1825986.9138523254
742980.3711744664 2453178.5979395793
4889838.643673509 4672952.272758571
6380583.5211446015 3778499.3401571964
4241411.36647262 3137361.988455235
197583.02166216657 6716312.540678874
4411110.262740082 8040147.22688952
3536367.4230118715 9866698.366244953
8437102.000701813 9915707.226050602
1378737.154340175 1701395.560490977
5513150.329010071 3241143.3393743937
128348.68814510791 2655399.4915001653
1968086.6896563077 8602818.950867023
8368100.378597747 5431915.223077677
844153.9442040414 854750.0611898329
5846667.68428621 5994119.434337818
1817688.808391865 9614347.24790881
1505040.2933390262 6164446.550581021
5168506.3521435335 9544543.767709583
2223057.2701879446 5011876.308129304
5779732.694372025 1787361.114951852
147568.15864629624 279973.77969294245
5737733.332290362 4642480.144310407
7957999.595969598 2993191.8128668424
7002161.626910973 1125398.435075311
8231736.693878888 8076212.532267869
8829055.632987369 3393273.947820602
5190878.097427262 1330874.8532988057
8155292.538994764 9192565.40536821
4543560.309509903 8437494.100411275
4990606.319809615 3461105.657176078
9877183.829791242 4782149.27271086
9013763.300778247 9008243.389180385
2117524.0148712983 5858778.949688099
8032376.806222012 3800223.057563672
1936840.092047597 6754690.365931676
3741242.011364665 8793972.372411022
3675740.5757082053 5800355.405476899
5301952.602620702 9490993.769643744
3337708.4361239984 1849128.9119304
6666956.4478452485 6424065.936466211
2521819.40699819 6849791.7437007865
9284101.943251008 4642976.09757951
4778338.000400165 5384589.699264598
7843106.1791658215 9931527.300907735
803511.0217672659 667699.5136061492
3063279.2956547574 9966568.603307689
4134018.9521630877 2133823.0612284793
2172222.2738261023 1920823.9561277607
9558188.062666781 3193875.345244713
4688105.943564273 4114801.235923766
2330205.927274983 8994494.978349788
8393536.14040321 8239085.29817106
7455224.129339784 3090378.845812556
7976891.361529425 396830.58428481524
4807370.687052302 8823195.829707075
6717418.332085756 3757286.0759516037
7649337.463311259 5898113.762995799
9803256.15658468 2964701.7091741445
9241348.912048241 5158731.190047396
6396952.057959672 612977.7533051884
4658956.009565065 4883469.944970812
6400922.008876111 9074939.495659767
12.1 32.58
2683242.513405435 61259.150018680986
7025702.455749575 6766129.478537874
5683671.587094232 2051594.392795708
3726725.8847824167 6526530.268357397
3782939.1777216624 9793833.309665883
9850745.698204579 5219642.328533803
3274842.8913370976 5302847.370219064
9420928.201280829 7876859.3669447955
8260314.474902923 5572915.2519529015
7890017.423210413 6756099.48865762
8773409.174827257 209013.28225295557
6403869.756400398 5537164.009027865
8288174.892185465 9114420.34032517
6143047.01850836 1542313.5768235242
8428980.661963344 7385821.318960757
648046.582972861 4349065.722095004
8951007.943365002 5201857.890360061
2 2
5684137.325608672 7453234.294506794
6614263.297395635 8938344.607231317
8164661.191308104 743744.5773865381
7443600.17510624 6003127.69687488
7927052.493982893 5466779.028680103
3048885.7465806864 9955836.964809297
8743713.174022501 85316.30366608311
3173585.866609776 4362538.213370512
7850278.393000124 4981149.363933087
3446684.683379052 3532570.4114178256
6486693.673617434 6299978.4625284085
9431988.80913132 5794604.565384404
7471916.15202326 4406194.713147144
5500519.039962085 291237.0760974325
9670944.376356294 392482.814422892
9795819.440089716 1406192.6632064215
3363271.3734851237 4880386.547524571
4618666.3481765 5885475.153824525
4984743.521380529 6951501.323625856
4926790.388810964 6473571.842362209
4490203.836191471 7464965.402919523
6326872.816208121 2458086.3503294648
3672182.494339411 245445.83706732182
7930213.379196941 1900933.4311266746
9171295.986839794 6666823.770740827
4750111.685303824 2531500.9664046573
9626895.121945111 4010303.893356446
8938137.938662859 8286945.79460506
2441908.240750611 5641685.932787065
9088118.902689906 6307059.17820978
1973701.2250709974 1531053.4536260278
2080796.7212772593 4825900.795952667
7613177.974189855 929148.8168594586
2498764.157218746 5849666.3784980895
7177228.707473072 5118220.873185465
510418.86302410247 7770020.063602293
8315028.664657072 7071145.901088413
303321.0239697792 2134388.6765793683
8216575.365223467 6581140.211736798
7641474.165463957 5679478.910796879
9812249.861314202 3965395.040069604
6927700.448318541 3431547.241507288
865071.7882094738 2799482.2989625456
5271409.153184846 1186713.5395816131
882711.3871915826 2305396.6365880407
3493707.6649153098 6006879.001917072
9614212.573757317 2994610.088618027
1745941.0050693837 1501573.0263374916
46772.82787497905 4958538.93420663
474385.6645000233 613320.077321261
8280811.188763849 6802327.60034981
5832967.499042347 2383878.8152841283
2436953.4219438303 4633880.05824735
2327509.4018143085 750980.5718765327
2836448.0100753685 4748581.441064553
4469159.789889181 2809951.3543886854
6096921.545219341 691161.4197731819
3521290.504776049 1171868.372028103
6498268.891153506 5229680.640447979
5043295.340245699 59673.82717187886
8998868.829586834 442621.7375698627
7866357.497741194 7605927.226283369
9620200.133982878 4598594.164987259
5380400.283041087 7450645.834819591
568331.3122006251 2799170.3905549715
5568071.969570466 1184950.5483174482
9423640.119986892 9458890.280474622
7090756.523837729 9445996.609562028
4005517.216912011 4612483.916689537
4913245.028773437 3540934.8060519374
7106691.020214802 2767880.629118372
447841.29672799323 1362418.5858501848
8192208.606606026 2564587.127534523
8005315.44502312 1055431.479217972
2370993.7442928264 7850530.285512652
1459260.6662134244 3404980.8520077374
473294.7946539934 5956483.176068018
2462051.5096335206 9236464.949817775
7905227.089710858 6925697.179132817
4294735.524512355 1255289.9399048667
4102002.891522414 8247393.078329996
3489840.6219965396 699575.3825015771
8864335.0705014 3246263.563218057
4735209.846865809 7939555.761698611
7897495616.4814881 7897495616.4814881
6637887.770587752 7696169.399039527
3248628.2620416316 2729548.818373513
4883543.908422924 8454720.01198169
2807135.954491634 4203128.288541075
8086641.688297036 9956442.590094522
6921568.642081066 2899401.8093877994
4666231.697128816 9255768.27679528
5266005.877204481 7118066.878119433
70789.19548513807 7977068.640906614
7403448.92162162 3723174.695715974
5684712.8929863395 7501.620641802154
1093186.0240431435 9150303.15206329
9820327.649494419 7059433.921778057
.1264864849496484 .1264864849496484
6498748949498494.45818484841 6498748949498494.45818484841
3021952.3332435926 9819105.10007745
4033001.1645674403 332727.0988389419
5670121.646219689 2412961.4907516893
5272376.803239239 5423186.102790658
5205818.899378323 3559737.1570244506
1970610.7428190366 9351992.056112172
1793971.5044815463 5332400.058212107
68898.898448152 3131946.358861364
5513969.162590879 7685533.506319423
3196461.8155914093 639877.7433967773
8198734.3823235715 1453533.3699056674
9741554.15483652 4730574.053114515
3939651.024809454 5858549.815226958
8391950.481061358 4506120.759826593
8745934.637169639 2610999.2415851257
2872751.0707856664 3445537.5446034563
2903675.9376719645 4632734.910050575
6072245.45096745 6703127.53296856
7948921.352909182 1192733.7397230575
3521955.6077174195 7299961.045932812
3850801.186670141 2817420.2305441154
6284876.414036596 5161441.574185419
994852.234715955 8722515.109051634
3706322.1755130393 9994904.678587
5863327.118964819 6710560.569941035
7194672.897758022 8854728.647679808
8928417.927121533 488041.26628691825
7224709.820613141 1908443.5536969758
8205967.02612817 2178286.6104816524
7094120.2525173845 5395840.260654372
2161373.947463103 8441099.82392232
8614140.350165688 9064106.825846849
1216054.2848556654 7057335.165989387
6878192.117787747 6465518.452472767
7971939.119427716 7096397.393832467
3527770.809061206 420240.08896081377
2453149.9058273463 9856917.119835386
522721.4495360244 2675305.046970967
158125.3891325829 9655607.656112798
9323432.945402984 6331851.838354588
1564861616168491 6491861916814614964
7522109.654837353 3236586.660162598
3605378.185720868 1966218.5693212054
1509061.7082596691 4083201.888158122
7151808.430466873 3536509.230636946
7483678.739248665 3236673.365330609
2408307.358896176 8144758.340813439
2258371.725783563 1360624.0471085985
9333299.844773265 4515843.3440049365
7266670.169153967 7737841.113981326
8641497.595441334 8657801.113625066
183671.4745837742 645372.9830793309
8312660.75740205 1584227.7550079976
1995795.9038867012 126334.25509976814
7325938.504298138 3207952.217635359
516245.82590492186 8561554.84487751
5980447.21985308 8556192.049934937
649206.3717225505 6641476.726103525
7875631.9028465245 7310912.78155925
6324970.419496651 2348467.4360594084
4650351.989926187 5344133.267335086
8959807.100886386 8381982.840701665
917515.4573048472 7396425.969032415
2538536.7248096215 9093779.657536976
3481486.1166032827 3337888.305437896
5974411.253454603 1447644.3169695386
5888367.336071327 6554365.207532591
9270047.611631658 5777866.826010892
6634669.573935621 1917728.279325579
1184791.6593672535 1192956.961246021
6947747.398654379 2527526.0841703853
2608042.203127523 7355867.463131374
1951791.4770993793 8952338.830198485
1644694.4949011565 9069246.884433897
7246044.189160675 2052685.4077751378
3538013.4408586617 2604021.5250997455
1447306.4115000844 633347.4460936483
986877.5322661516 3031860.9329086035
4086684.2255641366 8151488.589768483
8158483.46773988 9956853.655955343
7400924.651374186 8497963.212006498
4754236.073251164 4988983.520296028
21570.544044731134 9472729.513803385
4855694.223539055 8061762.402836181
340563.76734378334 3991286.5470033055
8959076.885879023 1268640.2954936537
7418810.640404762 3287583.8231439083
6600981.860649691 8277581.13712636
7704618.430797334 3419856.357931101
1284605.1196418584 4580455.22903828
6541797.117067024 6239359.423234449
9034891.555178555 8843669.906145107
4472617.777197505 8647994.476992626
6842685.635863094 8448718.945491398
9678703.338330891 9449325.351951115
7502099.011398245 2946102.6926917178
9553324.528485784 1388510.118927282
2901939.7799501647 7593334.064381606
6361456.135792008 7080181.846408509
8701201.716612011 5407510.424688375
4219347.695376597 1439327.8758501282
9500244.172984587 235199.17717123806
7213249.580235193 9958737.60169197
5113437.825324637 5227146.521915102
1377322.836193141 1717599.9738331393
5355689.196652221 802592.8269440341
6463660.59530752 8359348.631232473
2874400.870667294 3697731.224259526
6962727.893241577 5442867.873902673
990062.4823616644 4015123.216100349
5670429.460705695 549690.759164505
6252808.256475983 325643.94716724457
7248394.618346082 3320832.6749386964
3478919.623407798 3821799.8678561384
3686968.140853101 6200421.1229596315
4400389.120268291 1281020.2812445625
8355779.65973366 1079299.475655503
9742304.813325182 3169798.703779254
414659.41229478444 6260294.3836825285
8536953.171302535 7604319.97597293
6758056.439478317 207856.7177713886
7790181.766643184 3080473.8574328683
4379006.820059347 3398296.398236984
234700.05899375534 2895927.3673642273
2064089.882036767 7252853.506878658
7836640.3819023855 2009185.8237144044
6668700.596884386 9614355.463013228
3965838.8479918814 2715345.746638874
5872358.6248581065 9519236.156638859
7696940.471719588 8965503.36177913
6276661.885234422 120196.34199566864
9577570.673191385 416549.14141263097
2983886.697093835 7530810.603599079
9381453.772930041 6370346.143433564
4382125.851153808 5091897.859294647
2858506.4606577447 6646054.12406118
12.1005215815158105615 12.1005215815158105615
3763244.1564900745 7100485.754272316
6300568.467320655 1126626.533463353
7612827.445493849 3395718.002562598
4860575.0974200275 2230274.2991845002
8936683.513365712 6362068.956631957
2994619.1396163325 4879955.929158828
2826353.1582714864 4888745.752636293
3140487.6031213934 6678717.775160103
616471.5062641535 5615169.030192348
1802900.8152977743 6945975.90814804
8449718.721902626 395948.2797313374
584820.3605748425 7029593.922491667
5840480.450479191 334773.35295974964
3385836.1888947487 5880879.984329547
9916239.014793918 965167.8786532026
9982779.30743153 4264388.75536666
1416099.5436065372 197059.4313146601
514352.07762997923 8171683.46429989
9238747.960367717 501639.74204256665
5010704.942259298 7017972.482414628
1357531.4669086281 9473006.035499472
7040530.411261575 5022809.364736435
1258235.9396026887 8383585.31664828
792385.9331974325 4810802.213864294
705534.4431268184 6641362.6131389225
6463597.765120332 715549.1497291921
1606962.4376590063 1160449.5849308872
9699238.723793691 5529781.806469158
2018673.0778718188 3572543.0320427697
7005312.8612312125 8516961.405644935
3925110.921129975 4935341.5618442185
554419.5085792902 4384341.162847537
54684648.48469879468 54684648.48469879468
3325140.305894864 7135003.333293643
2608816.1190211056 2614772.353417807
6370044.486052876 2533241.0591857256
1904927.388598232 4064297.9351821817
8824214.43992272 8575669.32235206
1775004.778321524 7054840.496285903
9957227.410575708 2056534.9561708102
2525765.3029640513 8326064.322454446
6126410.737632594 8525972.263571281
8650493.429337392 5157744.907025449
3771874.654185533 5929446.103127626
4820217.621166192 3733760.0485130227
6321392.602037118 7985059.176406213
3281224.5898776515 5391064.593602648
4590389.892540916 2032914.148159879
9280308.384495866 6781796.519832157
5662704.140535492 8131737.563330977
445791.9212336958 2173907.1806961875
950657.9296102602 1031493.7233540966
671504.8182606687 6125492.132672304
158386.8882209527 4316718.162022922
8982536.178147174 2590251.4402839793
4210250.36252502 6493834.123256272
9105723.17411787 2146282.3128878195
6856541.303113541 2086717.8615076577
6024479.8370144395 2487666.6026129113
1631610.2663437692 6908296.747980229
1666705.4730033316 8578087.16382106
8114898.893646433 5591986.449328729
3056159.976228556 7937968.137867829
9033276.78579286 1195278.8395151591
2751825.6235963055 3421399.4859636445
7643464.468487683 1228817.168768117
3206423.937195827 536377.9317474971
3046210.7073138943 1817804.0304256314
3794389.090954532 8871653.43612104
9609292.655392095 1868606.9138495564
1691248.0104799776 7515743.851397978
5514286.890372729 2091941.0064483145
5530488.092032732 2488439.1974644004
4592460.488845083 9525024.178505713
3820644.94220971 152388.3385447422
57.165846884 57.165846884
5078013.215749932 6798614.154940008
8474474.7790854 4332123.853700074
8682298.797582913 6810853.79139086
7483719.387615641 6440144.230023585
3480540.0671222466 7698368.767279931
9767115.50525408 7294443.913246456
4502945.309338283 36072.15687755572
9525935.24418718 6509141.705604602
6635022.313334982 8050651.761454405
7060488.4098226 349627.21795702813
5457280.49026208 9298725.237468613
7932659.132216016 1765908.8101402442
2992395.796018127 2739172.802606874
2603685.852818541 6952612.289982496
6978311.4950618725 3420162.476622216
4233038.5162928775 1231347.8853097903
4248632.003579623 3104905.8192059365
3193385.2030431097 3310922.925816625
1077062.1905699563 76196.88556472326
3038280.7471810393 1053150.5815086595
5930531.967653133 8088296.165143343
4153351.52086444 3756763.483415512
2976037.832531133 3975749.18695478
8128393.231266766 5669213.26361426
7899124.47864406 5782231.860792713
8006931.691048783 2945896.6202425896
1117320.4956779138 8438539.458944935
7001448.697330162 1598617.7908567933
7309727.048747914 1997347.06906737
1006604.8135633421 7109864.830309786
4334362.123249781 8223389.164393392
8299436.885423733 7336735.088684152
9067735.389637077 4941214.674886101
3184651.4623631993 9088120.294781953
2476537.480006105 3958697.530312738
9024765.957049862 5331019.994622209
1319204.0800209704 7612993.963416891
89003.41634647813 4366622.978604667
9275515.60474487 1026651.0644889338
961475.0259303151 4514056.062618338
6015277.261235726 2015094.9593731938
12.800000000001 12.800000000001
6868334.758856645 7849473.052344445
8742517.93233549 8252732.335025779
8215222.375157676 4370413.517957243
7089537.325980617 1783422.367994757
7870461.537851515 3590135.8580679423
8885520.414679175 4252089.109428154
286109.79144635506 4013883.890114326
1287328.5757121511 2337758.966354021
7418107.530356646 2208825.5729549844
9035466.842029614 1784324.9870902223
7588406.166662749 2251652.354967283
9186122.2471912 153855.781462664
9926101.142654253 3222608.3971752096
9570550.172546849 2968278.3587489524
8831233.703078635 7111971.83527182
6445983.83250177 5258787.786232223
24066.130725979296 2014786.874868989
5327630.93416222 708344.4937756589
2174277.860870625 5811899.965327981
7829206.038298732 3551137.7558975765
5848666.776558109 3670130.5706049837
6489850.475202716 4183913.474824583
4572584.607827155 8641662.298190696
9028167.340027647 8047573.497962366
1 1
